,SUBTFA,SYSTEMID,DEVICE NUMBER,DEVICE DESCRIPTION,DEVICE SERIAL NUMER,SITE,WORK ORDER NUMBER,WORK ORDER DESCRIPTION,WORK ORDER PRIORITY DESCRIPTION,WOTYPE_DESCRIPTION,FUNCTIONAL LOCATION DRILL DOWN,FUNCTIONAL LOCATION DESCRIPTION,PROBLEMREPORTED,ACTIONCOMPLETED,TIME TO RETURN (Days.% of 24hrs),LOT YEAR,AFFECTED PART UNIQUE IDENTIFIER,AFFECTED PART NUMBER,AFFECTED PART NAME,AFFECTED PART SERIAL NUMBER,MAINTENANCE ACTION,NUMPARTSFROMSTOREROOM,NUMPARTSFROMPO,DATE SENT TO VENDOR,DATE RECEIVED FROM VENDOR,REPAIR PART OWNERSHIP,REPAIR PART NUMBER,REPAIR PART NAME,REPAIR PART SERIAL NUMBER,REPAIR PART STOCKTYPE,REPAIR CATEGORY,REPAIR PART FARCODE,TOTAL WORK ORDER LABOR,LONG DESCRIPTION,Unnamed: 34
35,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990441,ISSUE NSTD PARTS TO FORT BENNING,Exercise/Operational Support,Operational Support,NSTD-BENNING,Ft. Benning,2015-08-10 10:32:13.0000000,2015-08-11 10:32:20.0000000,1.0,7,Not required for this type of Work Order,696070B,"VALVE AY, SOLENOID",Not required for this type of Work Order,Pulled from Storeroom,7,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,696070B,"VALVE AY, SOLENOID",Serial Number Unknown,REPAIRABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT BENNING.
36,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990644,ISSUE NSTD PARTS TO FORT DRUM,Exercise/Operational Support,Operational Support,NSTD-DRUM,Ft. Drum,2015-08-10 10:30:00.0000000,2015-08-11 10:35:40.0000000,1.0034,7,Not required for this type of Work Order,696070B,"VALVE AY, SOLENOID",Not required for this type of Work Order,Pulled from Storeroom,9,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,696070B,"VALVE AY, SOLENOID",Serial Number Unknown,REPAIRABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT DRUM.
37,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990647,ISSUE NSTD PARTS TO FORT DIX,Exercise/Operational Support,Operational Support,NSTD-DIX,Ft. Dix,2015-08-10 10:37:52.0000000,2015-08-11 10:37:58.0000000,1.0,7,Not required for this type of Work Order,820003-NSTD,"REGULATOR, PROPANE, AIRGAS",Not required for this type of Work Order,Pulled from Storeroom,5,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,820003-NSTD,"REGULATOR, PROPANE, AIRGAS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT DIX.
38,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990647,ISSUE NSTD PARTS TO FORT DIX,Exercise/Operational Support,Operational Support,NSTD-DIX,Ft. Dix,2015-08-10 10:37:52.0000000,2015-08-11 10:37:58.0000000,1.0,7,Not required for this type of Work Order,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for this type of Work Order,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,81B000-NSTD,"MODULE, CONTROL, IEI",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT DIX.
39,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990647,ISSUE NSTD PARTS TO FORT DIX,Exercise/Operational Support,Operational Support,NSTD-DIX,Ft. Dix,2015-08-10 10:37:52.0000000,2015-08-11 10:37:58.0000000,1.0,7,Not required for this type of Work Order,814000,"CABLE AY., IGNITION",Not required for this type of Work Order,Pulled from Storeroom,5,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,814000,"CABLE AY., IGNITION",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT DIX.
40,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990647,ISSUE NSTD PARTS TO FORT DIX,Exercise/Operational Support,Operational Support,NSTD-DIX,Ft. Dix,2015-08-10 10:37:52.0000000,2015-08-11 10:37:58.0000000,1.0,7,Not required for this type of Work Order,820004-NSTD,"VALVE ASSY, OXYGEN, AIRGAS",Not required for this type of Work Order,Pulled from Storeroom,6,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,820004-NSTD,"VALVE ASSY, OXYGEN, AIRGAS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT DIX.
41,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990675,ISSUE NSTD PARTS TO FORT HOOD,Exercise/Operational Support,Operational Support,NSTD-HOOD,Ft. Hood,2015-08-11 09:00:00.0000000,2015-08-11 10:00:00.0000000,0.0416,7,Not required for this type of Work Order,R500,IGNITION COIL,Not required for this type of Work Order,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,R500,IGNITION COIL,Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT HOOD.
42,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990675,ISSUE NSTD PARTS TO FORT HOOD,Exercise/Operational Support,Operational Support,NSTD-HOOD,Ft. Hood,2015-08-11 09:00:00.0000000,2015-08-11 10:00:00.0000000,0.0416,7,Not required for this type of Work Order,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for this type of Work Order,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,81B000-NSTD,"MODULE, CONTROL, IEI",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT HOOD.
43,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990675,ISSUE NSTD PARTS TO FORT HOOD,Exercise/Operational Support,Operational Support,NSTD-HOOD,Ft. Hood,2015-08-11 09:00:00.0000000,2015-08-11 10:00:00.0000000,0.0416,7,Not required for this type of Work Order,860000,"CABLE AY., PWR & TRIG.",Not required for this type of Work Order,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,860000,"CABLE AY., PWR & TRIG.",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT HOOD.
44,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990675,ISSUE NSTD PARTS TO FORT HOOD,Exercise/Operational Support,Operational Support,NSTD-HOOD,Ft. Hood,2015-08-11 09:00:00.0000000,2015-08-11 10:00:00.0000000,0.0416,7,Not required for this type of Work Order,696067B,"CABLE AY, DC POWER",Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,696067B,"CABLE AY, DC POWER",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT HOOD.
45,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990675,ISSUE NSTD PARTS TO FORT HOOD,Exercise/Operational Support,Operational Support,NSTD-HOOD,Ft. Hood,2015-08-11 09:00:00.0000000,2015-08-11 10:00:00.0000000,0.0416,7,Not required for this type of Work Order,819000,"CABLE AY., HARNESS",Not required for this type of Work Order,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,819000,"CABLE AY., HARNESS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT HOOD.
46,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990675,ISSUE NSTD PARTS TO FORT HOOD,Exercise/Operational Support,Operational Support,NSTD-HOOD,Ft. Hood,2015-08-11 09:00:00.0000000,2015-08-11 10:00:00.0000000,0.0416,7,Not required for this type of Work Order,820003-NSTD,"REGULATOR, PROPANE, AIRGAS",Not required for this type of Work Order,Pulled from Storeroom,7,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,820003-NSTD,"REGULATOR, PROPANE, AIRGAS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT HOOD.
47,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,6990675,ISSUE NSTD PARTS TO FORT HOOD,Exercise/Operational Support,Operational Support,NSTD-HOOD,Ft. Hood,2015-08-11 09:00:00.0000000,2015-08-11 10:00:00.0000000,0.0416,7,Not required for this type of Work Order,814000,"CABLE AY., IGNITION",Not required for this type of Work Order,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,814000,"CABLE AY., IGNITION",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT HOOD.
48,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7002494,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-17 08:00:00.0000000,2015-08-17 09:00:00.0000000,0.0416,7,Not required for this type of Work Order,810004,GUN COVER,Not required for this type of Work Order,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,810004,GUN COVER,Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
49,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7002494,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-17 08:00:00.0000000,2015-08-17 09:00:00.0000000,0.0416,7,Not required for this type of Work Order,812002,MOUNTING BRACKET,Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,812002,MOUNTING BRACKET,Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
50,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7002494,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-17 08:00:00.0000000,2015-08-17 09:00:00.0000000,0.0416,7,Not required for this type of Work Order,810006,"CLAMP, INLET",Not required for this type of Work Order,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,810006,"CLAMP, INLET",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
51,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7002494,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-17 08:00:00.0000000,2015-08-17 09:00:00.0000000,0.0416,7,Not required for this type of Work Order,811001,BRACKET,Not required for this type of Work Order,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,811001,BRACKET,Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
52,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7002494,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-17 08:00:00.0000000,2015-08-17 09:00:00.0000000,0.0416,7,Not required for this type of Work Order,810007,SEAL PLATE,Not required for this type of Work Order,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,810007,SEAL PLATE,Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
53,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7002494,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-17 08:00:00.0000000,2015-08-17 09:00:00.0000000,0.0416,7,Not required for this type of Work Order,812000,BASE ASSEMBLY,Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,812000,BASE ASSEMBLY,Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
54,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7002494,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-17 08:00:00.0000000,2015-08-17 09:00:00.0000000,0.0416,7,Not required for this type of Work Order,810005,"CLAMP, LOOP",Not required for this type of Work Order,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,810005,"CLAMP, LOOP",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
55,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,81B000-NSTD,"MODULE, CONTROL, IEI",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
56,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,814000,"CABLE AY., IGNITION",Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,814000,"CABLE AY., IGNITION",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
57,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,696069B,"CABLE AY., TRIGGER",Not required for this type of Work Order,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,696069B,"CABLE AY., TRIGGER",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
58,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,816000-NSTD,"ASSY, VALVE, PROPANE, AIRGAS",Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,816000-NSTD,"ASSY, VALVE, PROPANE, AIRGAS",Serial Number Unknown,REPAIRABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
59,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,820003-NSTD,"REGULATOR, PROPANE, AIRGAS",Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,820003-NSTD,"REGULATOR, PROPANE, AIRGAS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
60,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,860000,"CABLE AY., PWR & TRIG.",Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,860000,"CABLE AY., PWR & TRIG.",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
61,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,GRTHOSE12FT,"HOSE, OXY/PROPANE, 12', T-RATED, CHURCH TOWNE GAS & WELDING SUPPLY",Not required for this type of Work Order,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,GRTHOSE12FT,"HOSE, OXY/PROPANE, 12', T-RATED, CHURCH TOWNE GAS & WELDING SUPPLY",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
62,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,820004-NSTD,"VALVE ASSY, OXYGEN, AIRGAS",Not required for this type of Work Order,Pulled from Storeroom,12,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,820004-NSTD,"VALVE ASSY, OXYGEN, AIRGAS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
63,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,696072B,"CABLE AY, SPARK PLUG",Not required for this type of Work Order,Pulled from Storeroom,13,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,696072B,"CABLE AY, SPARK PLUG",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
64,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,819000,"CABLE AY., HARNESS",Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,819000,"CABLE AY., HARNESS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
65,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,ED-14,"SPARK PLUG, 550, 7/8"" GASKET 18MM, CHAMPION",Not required for this type of Work Order,Pulled from Storeroom,16,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,ED-14,SPARK PLUG,Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
66,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,696067B,"CABLE AY, DC POWER",Not required for this type of Work Order,Pulled from Storeroom,5,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,696067B,"CABLE AY, DC POWER",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
67,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,696070B,"VALVE AY, SOLENOID",Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,696070B,"VALVE AY, SOLENOID",Serial Number Unknown,REPAIRABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
68,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7023908,ISSUE NSTD PARTS TO FORT CAMPBELL,Exercise/Operational Support,Operational Support,NSTD-CAMPBELL,Ft. Campbell,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,820003-NSTD,"REGULATOR, PROPANE, AIRGAS",Not required for this type of Work Order,Pulled from Storeroom,8,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,820003-NSTD,"REGULATOR, PROPANE, AIRGAS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT CAMPBELL
69,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7024125,ISSUE NSTD PARTS TO FORT INDN GAP,Exercise/Operational Support,Operational Support,NSTD-FITG,Ft. Indiantown Gap,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,860000,"CABLE AY., PWR & TRIG.",Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,860000,"CABLE AY., PWR & TRIG.",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT INDN GAP
70,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7024125,ISSUE NSTD PARTS TO FORT INDN GAP,Exercise/Operational Support,Operational Support,NSTD-FITG,Ft. Indiantown Gap,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,GRTHOSE12FT,"HOSE, OXY/PROPANE, 12', T-RATED, CHURCH TOWNE GAS & WELDING SUPPLY",Not required for this type of Work Order,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,GRTHOSE12FT,"HOSE, OXY/PROPANE, 12', T-RATED, CHURCH TOWNE GAS & WELDING SUPPLY",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT INDN GAP
71,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,7024131,ISSUE NSTD PARTS TO FORT DRUM,Exercise/Operational Support,Operational Support,NSTD-DRUM,Ft. Drum,2015-08-27 00:00:00.0000000,2015-09-18 00:00:00.0000000,22.0,7,Not required for this type of Work Order,695996B-NSTD,"ASSY, TIMING BOX, NSTD, IEI",Not required for this type of Work Order,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,695996B-NSTD,"ASSY, TIMING BOX, NSTD, IEI",Serial Number Unknown,REPAIRABLE,Fair Wear and Tear,Government Furnished,1,ISSUE CONSUMABLE NSTD PARTS TO FORT DRUM.
